tconst,popularity,production_countries,averageRating,category,primaryName,birthYear,titles,votes,runtime_minutes,start_year,poster_url,video_link,overview,original_title,genres,languages
tt0947798,24.907,['US'],8.0,actress,Natalie Portman,1981,Black Swan - Black Swan,857083.0,108.0,2010,https://image.tmdb.org/t/p/w154/PgK9d0vegvPCx92b7c15sk4x8h.jpg,https://www.youtube.com/watch?v=YCg0TXqvz0Q,"Rivalités dans la troupe du New York City Ballet. Nina est prête à tout pour obtenir le rôle principal du Lac des cygnes que dirige l’ambigu Thomas. Mais elle se trouve bientôt confrontée à la belle et sensuelle nouvelle recrue, Lily…",Black Swan,"Drama, Horror, Thriller","en, fr, it"
tt0949731,25.647,"['US', 'IN', 'FR']",6.5,actor,Mark Wahlberg,1971,The Happening - The Happening,9833.0,91.0,2008,https://image.tmdb.org/t/p/w154/wBYfanO16CnZCv1mBr5HDtQoFM1.jpg,https://www.youtube.com/watch?v=TIQ21m1Ks08,"Central Park, New York. Un policier se tire une balle dans la tête en pleine rue, des promeneurs se suicident brutalement, des ouvriers se jettent dans le vide... Un mystérieux fléau semble s'abattre sur la population, ne laissant aucun survivant. Pour tenter de sauver sa vie et celle des siens, Elliot Moore va devoir résoudre ce mystère...",The Happening,"Adventure, Drama, Science Fiction, Thriller","en, fr"
tt0961097,20.207,['FR'],6.7,actor,Matthieu Chedid,1971,A Monster in Paris - Un monstre à Paris,24245.0,90.0,2011,https://image.tmdb.org/t/p/w154/iTb2Io2UaZCYVwzxwTYBVveN44l.jpg,https://www.youtube.com/watch?v=4PqBTnqIHu4,"Dans le Paris inondé de 1910, un monstre sème la panique. Traqué sans relâche par le redoutable préfet Maynott, il demeure introuvable… Et si la meilleure cachette était sous les feux de « L’Oiseau Rare », un cabaret où chante Lucille, la star de Montmartre au caractère bien trempé ?",Un monstre à Paris,"Adventure, Animation, Comedy, Family, Fantasy",fr
tt0973844,5.675,['FR'],6.7,actress,Pegah Ahangarani,1984,To Each His Own Cinema - To Each His Own Cinema,5702.0,100.0,2007,https://image.tmdb.org/t/p/w154/oqsHDWIh26sJXz9Ua3lPQhUx3lK.jpg,https://www.youtube.com/watch?v=m8M4r8Uw9vs,"Film anniversaire réalisé à l'occasion des 60 ans du Festival de Cannes. 34 cinéastes, issus de 25 pays, ont réalisé chacun un court métrage de 3 minutes autour du thème de la salle de cinéma.",Chacun son cinema ou Ce petit coup au coeur quand la lumiere s'eteint et que le film commence,"Comedy, Drama","da, en, es, fi, fr, he, it, ja, pt, ru, yi, zh"
tt0993842,14.676,"['DE', 'GB', 'US']",6.7,actress,Saoirse Ronan,1994,Hanna - Hanna,212145.0,111.0,2011,https://image.tmdb.org/t/p/w154/wVuMhWZh9VLdj4X6agOMnly4lsn.jpg,https://www.youtube.com/watch?v=ZGLjJ7yl0E0,"Hanna, 16 ans, n’est pas une adolescente comme les autres. Élevée loin de tout par son père, Erik, ex-agent de la CIA, elle n’ignore aucune des techniques de combat ou de survie qui font les plus redoutables soldats. Erik lui a enseigné tout ce qu’elle sait à partir d’une encyclopédie et d’un recueil de contes de fées. Formée depuis son plus jeune âge, Hanna est une combattante parfaite. Séparée d’Erik, Hanna découvre le monde extérieur pour la première fois et se lance dans la mission que sa famille doit achever. Elle est prête. Pourtant, avant de pouvoir retrouver son père à Berlin comme prévu, elle est capturée par les hommes de l’agent Marissa Wiegler, une femme que bien des secrets relient à Hanna et Erik.",Hanna,"Action, Adventure, Drama, Thriller","ar, de, en, es, fr, it"
tt0993846,182.936,['US'],8.2,actor,Leonardo DiCaprio,1974,The Wolf of Wall Street - The Wolf of Wall Street,1660409.0,180.0,2013,https://image.tmdb.org/t/p/w154/dQIQZbJXn1pflQw3nwvXLJX0dHa.jpg,https://www.youtube.com/watch?v=RPORRudmQv0,"Sa licence de courtier en poche, et les narines déjà pleines de cocaïne, Jordan Belfort est prêt à conquérir Wall Street. Ce jour d'octobre, un krach, le plus important depuis 1929, vient piétiner ses rêves de grandeur. C'est finalement à Long Island qu'il échoue et qu'il monte sa propre affaire de courtage. Son créneau : le hors-cote. Sa méthode : l'arnaque. Son équipe : des vendeurs ou des petits trafiquants.",The Wolf of Wall Street,"Biography, Comedy, Crime, Drama","en, fr"
tt0996605,5.3,['FR'],7.0,actress,Ludivine Sagnier,1979,Love Songs - Love Songs,10520.0,91.0,2007,https://image.tmdb.org/t/p/w154/rl20eiViPwdPEeYSCTJVNK2lYQH.jpg,https://www.youtube.com/watch?v=s54vpKAFmS0,"Julie, Ismaël et Alice, la collègue de travail d'Ismaël, forment un ménage à trois. Un événement tragique va se produire dans la vie d'Ismaël.",Les Chansons d'amour,"Drama, Musical, Romance","en, fr"
tt10023172,36.549,"['BE', 'FR']",6.5,actress,Laetitia Dosch,1980,Simple Passion - Passion Simple,6766.0,99.0,2021,https://image.tmdb.org/t/p/w154/fQYhFqF4QQpG2PMDcIjitgFZN7q.jpg,https://www.youtube.com/watch?v=2AupMRBsF4k,"Un homme et une femme sont amenés à se retrouver en banlieue parisienne pendant plusieurs mois. Le film suit l’évolution de leur amour, du début à la fin.",Passion simple,"Drama, Romance","en, fr"
tt1002966,8.656,['FR'],5.9,actor,Jean Dujardin,1972,Ca$h - Ca$h,5383.0,100.0,2008,https://image.tmdb.org/t/p/w154/4Lwmsz1qQ0fNBLf5KBBrlzsozee.jpg,https://www.youtube.com/watch?v=AzWQBq_Xltk,"Un arnaqueur évite les agressifs. Et encore plus les agressifs armés. Solal a oublié cette règle. Résultat, il est mort, assassiné par un mauvais perdant. L'affaire aurait dû en rester là. Mais Solal a un frère : Cash. Et Cash a décidé de le venger. À sa manière. En élaborant une arnaque de haut vol. Toutefois, l'adversaire est sur ses gardes. Et Cash et ses amis se sont peut-être attaqués à plus fort qu'eux... Dans ce genre d'opération, les alliances se font et se défont, les complices sont parfois des traîtres et les traîtres des complices. À la fin, une seule chose compte : qui est le pigeon ?",Ca$h,"Comedy, Crime, Thriller","en, fr"
tt1003027,1.888,['FR'],6.5,actress,Alice Taglioni,1976,What If...? - What If...?,6749.0,87.0,2008,https://image.tmdb.org/t/p/w154/gCfOyFRoTBgfnmI1dBhXUp7MpDw.jpg,https://www.youtube.com/watch?v=-VJmjBYvc6Q,"Pour Margot et Victor, tout va pour le mieux dans le meilleur des mondes. Ils sont beaux, jeunes, cadres dynamiques dans le même cabinet d'avocats d'affaires et surtout, ils filent le parfait amour.Mais rien ne va plus le jour où Nicolas Bervesier, leur patron, est contraint de nommer un nouvel associé pour l'épauler. Uni dans la vie, le couple se retrouve bien malgré lui en concurrence frontale.Bienvenue dans un monde impitoyable : celui du travail et de ses dommages collatéraux...",Notre univers impitoyable,"Comedy, Drama, Romance","en, fr"
tt10081788,1.359,['FR'],6.5,actor,Sebastian Urzendowsky,1985,Paradise - Paradise,6730.0,89.0,2020,https://image.tmdb.org/t/p/w154/bFb8rrph39j9lHK0vyevfDA4Zyk.jpg,https://www.youtube.com/watch?v=kcdE6FQTo6c,"Jeune assistant parlementaire métis, amoral et séducteur, Teivi revoit un jour Yasmina, une lointaine cousine maorie aux pouvoirs mystiques, qui lui fait une étrange prédiction. Mais en proie à des malaises hallucinatoires et empêtré dans une affaire de corruption immobilière, Teivi perd pied.  Persuadé que Yasmina peut le guérir, il part à sa recherche et chemine jusqu’à la presqu’île fantasmagorique de Tahiti.  L’Oiseau de paradis raconte un Tahiti intime et légendaire, métis et vivant. Un conte mystique et contemporain sur le plus beau des paradis perdus.",L'Oiseau de paradis,"Drama, Fantasy","en, fr, ty"
tt10115562,18.445,"['BE', 'FR', 'LU']",6.0,actress,Chiara Mastroianni,1972,On a Magical Night - On a Magical Night,2630.0,86.0,2019,https://image.tmdb.org/t/p/w154/g00pbH3oa0yWuqaCLHk8r45frxr.jpg,https://www.youtube.com/watch?v=xB-guPG0X2w,"Après 20 ans de mariage, Maria décide de quitter le domicile conjugal. Une nuit, elle part s’installer dans la chambre 212 de l’hôtel d’en face. De là, Maria a une vue plongeante sur son appartement, son mari, son mariage. Elle se demande si elle a pris la bonne décision. Bien des personnages de sa vie ont une idée sur la question, et ils comptent le lui faire savoir.",Chambre 212,"Comedy, Drama","en, fr"
tt10127684,12.838,['FR'],6.1,actor,Lannick Gautry,1976,Rogue City - Bronx,10730.0,116.0,2020,https://image.tmdb.org/t/p/w154/hSpm2mMbkd0hLTRWBz0zolnLAyK.jpg,https://www.youtube.com/watch?v=w1Ww62eIwOI,"Pris entre la corruption policière et la guerre des gangs de Marseille, un flic prend les choses en main afin de protéger son équipe.",Bronx,"Action, Crime, Drama, Thriller","en, fr"
tt10183616,5.901,['FR'],6.5,actor,William Lebghil,1990,All About Yves - Yves,6819.0,107.0,2019,https://image.tmdb.org/t/p/w154/21HCuYOd3qm6KYMZxQGEXa0xNNP.jpg,https://www.youtube.com/watch?v=tzimY9Ai4e8,"Jérem s'installe chez sa mémé pour y composer un disque de rap. Il y fait la rencontre de So, mystérieuse enquêtrice pour le compte de la start-up Digital Cool, qui le persuade de prendre à l'essai Yves, un réfrigérateur intelligent, censé lui simplifier la vie. Petit à petit, le frigo va gagner l'amitié de Jérem, jusqu'à faire de lui une star en devenant son ghost writer.",Yves,"Comedy, Science Fiction",fr
tt10196398,8.614,['FR'],6.7,actress,Virginie Efira,1977,Bye Bye Morons - Bye Bye Morons,7913.0,87.0,2020,https://image.tmdb.org/t/p/w154/e6m9bwuwj6zluvkZgzP5gFSnRyB.jpg,https://www.youtube.com/watch?v=QnjEw9uw1Kg,"Lorsque Suze Trappet apprend à 43 ans qu'elle est sérieusement malade, elle décide de partir à la recherche de l'enfant qu'elle a été forcée d'abandonner quand elle avait 15 ans. Sa quête administrative va lui faire croiser JB, quinquagénaire en plein burn out, et M. Blin, archiviste aveugle d'un enthousiasme impressionnant.  À eux trois, ils se lancent dans une quête aussi spectaculaire qu'improbable.",Adieu les cons,"Comedy, Drama","en, fr"
tt10199590,11.007,['FR'],7.6,actor,Damien Bonnard,1978,Les Misérables - Les Misérables,30352.0,104.0,2019,https://image.tmdb.org/t/p/w154/sOy9Sa9Noro1VjZjdTTh7U3XmcU.jpg,https://www.youtube.com/watch?v=hck5I4F1OgU,"Stéphane, tout juste arrivé de Cherbourg, intègre la Brigade Anti‐Criminalité de Montfermeil, dans le 93. Il va faire la rencontre de ses nouveaux coéquipiers, Chris et Gwada, deux «Bacqueux» d’expérience. Il découvre rapidement les tensions entre les différents groupes du quartier. Alors qu’ils se trouvent débordés lors d’une interpellation, un drone filme leurs moindres faits et gestes…",Les Misérables,"Crime, Drama, Thriller","bm, en, fr"
tt10223546,4.342,['FR'],6.5,actress,Hafsia Herzi,1987,You Deserve a Lover - You Deserve a Lover,6796.0,102.0,2019,https://image.tmdb.org/t/p/w154/cen4dCSYHYV792OwskToaYw66tb.jpg,https://www.youtube.com/watch?v=y8sWgp_19iI,"Suite à l'infidélité de Rémi, Lila qui l'aimait plus que tout vit difficilement la rupture. Un jour, il lui annonce qu'il part seul en Bolivie pour se retrouver face à lui-même et essayer de comprendre ses erreurs. Là-bas, il lui laisse entendre que leur histoire n'est pas finie. Entre discussions, réconforts et encouragement à la folie amoureuse, Lila s'égare.",Tu mérites un amour,"Comedy, Drama, Romance","en, fr"
tt1022603,34.459,['US'],7.7,actress,Zooey Deschanel,1980,(500) Days of Summer - 500 Days of Summer,585972.0,95.0,2009,https://image.tmdb.org/t/p/w154/Au6ac2MEQuka3DtJMVxeyUaDNsh.jpg,https://www.youtube.com/watch?v=0nTq5nqaEWM,"Tom croit encore en un amour qui transfigure, un amour à la destinée cosmique, un coup de foudre unique. Ce qui n'est pas du tout le cas de Summer. Cela n'empêche pourtant pas Tom de partir à sa conquête, armé de toute sa force et de tout son courage, tel un Don Quichotte des temps modernes. Le récit couvre tout le spectre de la relation amoureuse, du premier coup de cœur aux premiers rendez-vous, du sexe à la séparation, à la récrimination et à la rédemption, et décrit toutes les raisons qui nous poussent à nous battre aussi ardemment pour arriver à trouver un sens à l'amour.",(500) Days of Summer,"Comedy, Drama, Romance","en, fr, sv"
tt10228204,6.882,['FR'],6.5,actor,Swann Arlaud,1981,The Bare Necessity - The Bare Necessity,6820.0,99.0,2019,https://image.tmdb.org/t/p/w154/jdfmt5mYaUmo3ynogJ7iK8NLkyD.jpg,https://www.youtube.com/watch?v=ChHmEeTqRfI,"Pierre Perdrix vit des jours agités depuis l'irruption dans son existence de l'insaisissable Juliette Webb. Comme une tornade, elle va semer le désir et le désordre dans son univers et celui de sa famille, obligeant chacun à redéfinir ses frontières, et à se mettre enfin à vivre.",Perdrix,"Comedy, Drama, Romance","en, fr"
tt1023441,7.629,"['FR', 'JP', 'CH']",6.3,actress,Anna Mouglalis,1978,Coco Chanel & Igor Stravinsky - Coco Chanel & Igor Stravinsky,7207.0,119.0,2009,https://image.tmdb.org/t/p/w154/9j9fJLkOQ6cd9bZ0S3QkUlZE7bZ.jpg,https://www.youtube.com/watch?v=isEnyrd2Moc,"Paris, 1913, Coco Chanel est toute dévouée à son travail et vit une grande histoire d'amour avec le fortuné Boy Capel. Au théâtre des Champs-Élysées, Igor Stravinsky présente le Sacre du printemps. Coco est subjuguée. Mais l’œuvre, jugée anticonformiste, est conspuée par une salle au bord de l'émeute. Sept ans plus tard, Coco, couronnée de succès, est dévastée par la mort de Boy. Igor, réfugié à Paris suite à la révolution russe, fait alors sa connaissance. La rencontre est électrique. Coco propose à Igor de l'héberger dans sa villa à Garches, pour qu'il puisse travailler. Igor s'y installe, avec ses enfants et sa femme. Commence alors une liaison passionnée entre les deux créateurs...",Coco Chanel & Igor Stravinsky,"Drama, Music, Romance","en, fr, hu, ru"
tt10238816,1.314,['CA'],6.5,director,Tasha Hubbard,1973,nîpawistamâsowin : We Will Stand Up - Nîpawistamâsowin: We Will Stand Up,6732.0,98.0,2019,https://image.tmdb.org/t/p/w154/775JKDpLTV7EquCCGRSqchWmIjH.jpg,https://www.youtube.com/watch?v=343311539,« nîpawistamâsowin : Nous nous lèverons » trace le portrait d'une famille qui lutte pour une société plus juste et équitable pour les générations futures.,nîpawistamâsowin : We Will Stand Up,Documentary,"cr, en, fr"
tt10292050,2.211,"['DZ', 'FR']",6.5,actor,Ramzy Bedia,1972,South Terminal - South Terminal,6743.0,96.0,2019,https://image.tmdb.org/t/p/w154/lBnd6LRVfBB0cqgHPwb4D0kiY4D.jpg,https://www.youtube.com/watch?v=Cjgjlhl6yLI,"Dans un pays plongé dans un climat d’insécurité et de conflit armé, un médecin tente malgré tout d’accomplir son devoir au sein d’un centre hospitalier, jusqu’au jour où son destin bascule...",Terminal Sud,"Drama, Thriller","ar, en, fr"
tt1029234,23.305,"['CA', 'FR']",7.0,actress,Morjana Alaoui,1983,Martyrs - Martyrs,113091.0,99.0,2008,https://image.tmdb.org/t/p/w154/AtKUBX1POUsCNf74VA1wtxdyDzG.jpg,https://www.youtube.com/watch?v=Icd9sddDMHY,"France, début des années 70. Lucie, une petite fille de dix ans, disparue quelques mois plus tôt, est retrouvée errante sur la route. Son corps maltraité ne porte aucune trace d'agression sexuelle. Les raisons de son enlèvement restent mystérieuses. Traumatisée, mutique, elle est placée dans un hôpital où elle se lie d'amitié avec Anna, une fille de son âge. 15 ans plus tard, on sonne à la porte d'une famille ordinaire. Le père ouvre et se retrouve face à Lucie, armée d'un fusil de chasse. Persuadée d'avoir retrouvé ses bourreaux, elle tire.",Martyrs,"Drama, Horror, Thriller","en, fr"
tt10340360,1.446,['FR'],6.5,actress,Séverine Ferrer,1977,The Thing Behind The Door - The Thing Behind the Door,6731.0,81.0,2023,https://image.tmdb.org/t/p/w154/yMBMPRyrgSxuWeswuplS5rTqfsw.jpg,https://www.youtube.com/watch?v=RLCPvAZ_O1M,"France, 1917, Adèle, une jeune paysanne vivant seule dans une ferme isolée, est littéralement hantée par la mort de son mari, tué au front au début de la Première Guerre Mondiale.  Désespérée et incapable de surmonter la douleur provoquée par cette perte tragique, la jeune femme a finalement recours à la magie noire, dans l’espoir de faire « revenir » son bien-aimé.  Le miracle aura bien lieu, mais Adèle va payer très cher l’ouverture de cette véritable boîte de Pandore…",La Chose Derrière La Porte,"Drama, Fantasy, Horror","en, fr"
tt10341034,16.081,['FR'],7.2,actor,Pierre Niney,1989,Black Box - Black Box,17590.0,129.0,2021,https://image.tmdb.org/t/p/w154/jIfFFC4YwiI8TVaGtbl1eT9BRaI.jpg,https://www.youtube.com/watch?v=_dooRWLaKns,"Que s’est-il passé à bord du vol Dubaï-Paris avant son crash dans le massif alpin ? Technicien au BEA, autorité responsable des enquêtes de sécurité dans l’aviation civile, Mathieu Vasseur est propulsé enquêteur en chef sur une catastrophe aérienne sans précédent. Erreur de pilotage ? Défaillance technique ? Acte terroriste ? L’analyse minutieuse des boîtes noires va pousser Mathieu à mener en secret sa propre investigation. Il ignore encore jusqu’où va le mener sa quête de vérité...",Boîte noire,"Drama, Mystery, Thriller","en, fr"
